customer_id,source_customer_id,first_name,last_name,birth_date,gender,email,phone,geography_id,home_agency_id,acquisition_date,acquisition_channel_id,preferred_channel_id,employment_status,household_size,estimated_income_band,digital_profile,consent_email,consent_sms,consent_phone,customer_segment,risk_affinity_score,price_sensitivity_score,service_sensitivity_score,digital_engagement_score,loyalty_score,claim_propensity_score
CUST_00004861,SRC_CUST_00004861,Alexandrie,Michel,1986-05-25,F,alexandrie.michel.4861@example.retainflow,+33688638406,GEO_IDF_PARIS_75015,AGY_001,2020-05-20,CH_WEB,CH_EMAIL,RETIRED,4,MID,MEDIUM,false,false,true,FAMILY_PROTECTOR,0.2872,0.1978,0.5812,0.2569,0.3841,0.083
CUST_00004862,SRC_CUST_00004862,Jérôme,Antoine,1987-05-20,M,jérôme.antoine.4862@example.retainflow,+33643527755,GEO_GE_STRASBOURG_67000,AGY_017,2025-08-31,CH_WEB,CH_MOBILE,EMPLOYED,2,LOW,HIGH,true,true,true,PRICE_SENSITIVE,0.43,0.9041,0.4819,0.7435,0.3755,0.3565
CUST_00004863,SRC_CUST_00004863,Philippine,Roche,1995-07-06,F,philippine.roche.4863@example.retainflow,+33662666453,GEO_IDF_SAINT_DENIS_93200,AGY_003,2023-05-24,CH_WEB,CH_MOBILE,EMPLOYED,3,LOW,HIGH,true,false,true,PRICE_SENSITIVE,0.7596,0.8139,0.534,0.2927,0.5219,0.098
CUST_00004864,SRC_CUST_00004864,Alexandrie,Leconte,1978-12-22,F,alexandrie.leconte.4864@example.retainflow,+33609242538,GEO_NAQ_BORDEAUX_33000,AGY_010,2021-05-25,CH_CALL_CENTER,CH_EMAIL,EMPLOYED,1,MID,MEDIUM,true,true,true,LOW_ENGAGEMENT,0.9612,0.3808,0.7091,0.486,0.3945,0.4984
CUST_00004865,SRC_CUST_00004865,Suzanne,Guillet,1996-08-14,F,suzanne.guillet.4865@example.retainflow,+33697420397,GEO_IDF_SAINT_DENIS_93200,AGY_003,2022-07-25,CH_WEB,CH_MOBILE,EMPLOYED,3,LOW,HIGH,true,true,true,FAMILY_PROTECTOR,0.5581,0.3534,0.3968,0.6972,0.2876,0.7184
CUST_00004866,SRC_CUST_00004866,Margot,Marie,1999-06-18,F,margot.marie.4866@example.retainflow,+33730873425,GEO_PACA_NICE_06000,AGY_007,2022-12-04,CH_CALL_CENTER,CH_MOBILE,RETIRED,1,MID,HIGH,true,true,true,PRICE_SENSITIVE,0.5812,0.7995,0.1065,0.5616,0.3139,0.1181
CUST_00004867,SRC_CUST_00004867,Alice,Duval,1983-03-12,F,alice.duval.4867@example.retainflow,+33702373678,GEO_CVL_TOURS_37000,AGY_020,2022-10-11,CH_MOBILE,CH_MOBILE,EMPLOYED,3,HIGH,HIGH,false,false,false,DIGITAL_FIRST,0.7222,0.2724,0.4046,0.9274,0.8273,0.6562
CUST_00004868,SRC_CUST_00004868,Roland,Fernandez,1979-05-19,M,roland.fernandez.4868@example.retainflow,+33735815773,GEO_COR_AJACCIO_20000,AGY_022,2021-01-10,CH_WEB,CH_WEB,RETIRED,2,UPPER_MID,LOW,true,false,false,LOW_ENGAGEMENT,0.8628,0.525,0.6315,0.3864,0.4364,0.1479
CUST_00004869,SRC_CUST_00004869,Geneviève,Mercier,1966-03-19,F,geneviève.mercier.4869@example.retainflow,+33690768197,GEO_COR_AJACCIO_20000,AGY_022,2022-10-11,CH_MOBILE,CH_MOBILE,STUDENT,2,MID,HIGH,true,true,false,DIGITAL_FIRST,0.7202,0.5405,0.2126,0.9374,0.87,0.5029
CUST_00004870,SRC_CUST_00004870,Clémence,Lecoq,1976-09-20,F,clémence.lecoq.4870@example.retainflow,+33696902373,GEO_RURAL_CANTAL_15000,AGY_024,2024-05-28,CH_MOBILE,CH_EMAIL,EMPLOYED,2,MID,MEDIUM,false,true,true,PRICE_SENSITIVE,0.5448,0.8141,0.284,0.7887,0.9109,0.4771
CUST_00004871,SRC_CUST_00004871,Odette,Arnaud,1960-05-06,F,odette.arnaud.4871@example.retainflow,+33741067594,GEO_PACA_MARSEILLE_13008,AGY_006,2024-04-27,CH_WEB,CH_EMAIL,EMPLOYED,1,LOW,MEDIUM,true,true,true,DIGITAL_FIRST,0.3246,0.2787,0.1809,0.8641,0.3188,0.315
CUST_00004872,SRC_CUST_00004872,Noémi,Leclerc,1984-09-14,F,noémi.leclerc.4872@example.retainflow,,GEO_NAQ_BORDEAUX_33000,AGY_010,2021-10-24,CH_MOBILE,CH_MOBILE,EMPLOYED,3,MID,HIGH,true,true,true,FAMILY_PROTECTOR,0.4182,0.1262,0.5126,0.6333,0.4761,0.1813
CUST_00004873,SRC_CUST_00004873,Éléonore,Martineau,1978-04-16,F,éléonore.martineau.4873@example.retainflow,+33618340308,GEO_PDL_NANTES_44000,AGY_016,2022-09-15,CH_WEB,CH_EMAIL,STUDENT,5,UPPER_MID,MEDIUM,true,false,true,FAMILY_PROTECTOR,0.5758,0.4128,0.319,0.0532,0.7225,0.5986
CUST_00004874,SRC_CUST_00004874,Stéphanie,Étienne,1971-11-02,F,stéphanie.étienne.4874@example.retainflow,+33715644046,GEO_ARA_GRENOBLE_38000,AGY_005,2021-03-28,CH_MOBILE,CH_EMAIL,EMPLOYED,2,LOW,MEDIUM,true,false,false,PRICE_SENSITIVE,0.7827,1.0,0.8489,0.6048,0.6116,0.3017
CUST_00004875,SRC_CUST_00004875,Gabrielle,Courtois,1977-11-14,F,gabrielle.courtois.4875@example.retainflow,+33786515207,GEO_PACA_NICE_06000,AGY_007,2023-07-07,CH_BRANCH,CH_EMAIL,RETIRED,4,MID,MEDIUM,true,false,true,FAMILY_PROTECTOR,0.2938,0.5361,0.8029,0.5916,0.9467,0.3795
CUST_00004876,SRC_CUST_00004876,Auguste,Chevallier,1978-04-12,M,auguste.chevallier.4876@example.retainflow,+33667744141,GEO_BFC_DIJON_21000,AGY_021,2025-12-11,CH_CALL_CENTER,CH_EMAIL,EMPLOYED,5,UPPER_MID,MEDIUM,false,true,true,FAMILY_PROTECTOR,0.0563,0.1316,0.7093,0.5152,0.2307,0.1891
CUST_00004877,SRC_CUST_00004877,Suzanne,Reynaud,1978-01-23,F,suzanne.reynaud.4877@example.retainflow,+33657442019,GEO_NAQ_BORDEAUX_33000,AGY_010,2023-07-13,CH_WEB,CH_EMAIL,EMPLOYED,2,MID,MEDIUM,true,false,true,DIGITAL_FIRST,0.5635,0.5789,0.6678,0.8007,0.2576,0.5978
CUST_00004878,SRC_CUST_00004878,Arnaude,Picard,1968-09-19,F,arnaude.picard.4878@example.retainflow,+33737422622,GEO_RURAL_CREUSE_23000,AGY_023,2023-08-16,CH_MOBILE,CH_MOBILE,SELF_EMPLOYED,5,MID,LOW,false,false,true,FAMILY_PROTECTOR,0.7517,0.2794,0.277,0.4413,0.4124,0.2528
CUST_00004879,SRC_CUST_00004879,Antoine,Garnier,1997-02-24,M,antoine.garnier.4879@example.retainflow,+33648292526,GEO_BRE_RENNES_35000,AGY_014,2020-04-23,CH_BRANCH,CH_EMAIL,EMPLOYED,3,LOWER_MID,MEDIUM,true,false,false,PRICE_SENSITIVE,0.4407,0.796,0.3498,0.6296,0.3461,0.233
CUST_00004880,SRC_CUST_00004880,Diane,Guillon,1974-02-11,F,diane.guillon.4880@example.retainflow,+33793480773,GEO_GE_REIMS_51100,AGY_018,2021-01-02,CH_MOBILE,CH_MOBILE,EMPLOYED,1,LOW,LOW,false,true,true,LOW_ENGAGEMENT,0.709,0.3536,0.7351,0.3893,0.5329,0.4131
CUST_00004881,SRC_CUST_00004881,Hélène,François,1975-01-18,F,hélène.françois.4881@example.retainflow,+33788590754,GEO_BRE_RENNES_35000,AGY_014,2024-12-27,CH_CALL_CENTER,CH_EMAIL,SELF_EMPLOYED,1,LOWER_MID,MEDIUM,false,false,true,PRICE_SENSITIVE,0.4466,0.8575,0.2736,0.6494,0.6402,0.4933
CUST_00004882,SRC_CUST_00004882,Frédérique,Gallet,1986-06-28,F,frédérique.gallet.4882@example.retainflow,+33613680076,GEO_COR_AJACCIO_20000,AGY_022,2020-09-01,CH_CALL_CENTER,CH_EMAIL,EMPLOYED,2,LOWER_MID,MEDIUM,true,false,true,DIGITAL_FIRST,0.6015,0.52,0.6841,0.7802,0.4792,0.6825
CUST_00004883,SRC_CUST_00004883,Thomas,Grondin,1942-06-06,M,thomas.grondin.4883@example.retainflow,+33735185374,GEO_HDF_LILLE_59000,AGY_012,2024-11-20,CH_WEB,CH_EMAIL,EMPLOYED,1,MID,MEDIUM,true,false,false,LOW_ENGAGEMENT,0.9278,0.5332,0.6685,0.7095,0.9177,0.4643
CUST_00004884,SRC_CUST_00004884,Nicolas,Le Goff,1976-12-05,M,nicolas.le goff.4884@example.retainflow,+33687929254,GEO_HDF_LILLE_59000,AGY_012,2023-05-10,CH_BRANCH,CH_MOBILE,EMPLOYED,5,UPPER_MID,HIGH,true,false,true,FAMILY_PROTECTOR,0.9025,0.4524,0.5214,0.4867,0.4743,0.2625
CUST_00004885,SRC_CUST_00004885,Gilbert,Albert,1957-07-18,M,gilbert.albert.4885@example.retainflow,+33781297942,GEO_HDF_AMIENS_80000,AGY_013,2022-01-29,CH_WEB,CH_EMAIL,UNEMPLOYED,1,MID,MEDIUM,false,true,true,PRICE_SENSITIVE,0.5932,0.8837,0.4452,0.8783,0.2271,0.7239
CUST_00004886,SRC_CUST_00004886,Adrien,Merle,1961-04-09,M,adrien.merle.4886@example.retainflow,+33776267038,GEO_ARA_GRENOBLE_38000,AGY_005,2022-05-10,CH_WEB,CH_MOBILE,SELF_EMPLOYED,3,LOWER_MID,HIGH,true,true,true,DIGITAL_FIRST,0.234,0.372,0.282,0.8822,1.0,0.1751
CUST_00004887,SRC_CUST_00004887,Anastasie,Gomez,2008-03-02,F,anastasie.gomez.4887@example.retainflow,+33720516487,GEO_PDL_NANTES_44000,AGY_016,2024-04-13,CH_BROKER,CH_MOBILE,EMPLOYED,2,LOWER_MID,HIGH,true,true,false,DIGITAL_FIRST,0.2678,0.5041,0.3076,0.8612,0.441,0.6455
CUST_00004888,SRC_CUST_00004888,Bernadette,Andre,1976-11-06,F,bernadette.andre.4888@example.retainflow,+33761128840,GEO_NOR_ROUEN_76000,AGY_019,2020-08-08,CH_MOBILE,CH_EMAIL,UNEMPLOYED,3,UPPER_MID,MEDIUM,true,false,true,PRICE_SENSITIVE,0.5406,0.8029,0.3467,0.4107,0.5141,0.5753
CUST_00004889,SRC_CUST_00004889,Marcelle,Lecoq,1971-04-21,F,marcelle.lecoq.4889@example.retainflow,+33780218255,GEO_PDL_NANTES_44000,AGY_016,2021-01-01,CH_WEB,CH_EMAIL,STUDENT,2,MID,MEDIUM,true,true,true,LOW_ENGAGEMENT,0.2715,0.5127,0.1624,0.1073,0.4425,0.2747
CUST_00004890,SRC_CUST_00004890,Maryse,Ramos,1979-02-26,F,maryse.ramos.4890@example.retainflow,+33609182915,GEO_BRE_BREST_29200,AGY_015,2020-01-12,CH_MOBILE,CH_EMAIL,STUDENT,1,MID,MEDIUM,false,true,true,DIGITAL_FIRST,0.086,0.3866,0.18,0.7634,0.2814,0.2959
CUST_00004891,SRC_CUST_00004891,Margot,Bonnet,1964-08-07,F,margot.bonnet.4891@example.retainflow,+33663251391,GEO_HDF_AMIENS_80000,AGY_013,2024-06-28,CH_BRANCH,CH_EMAIL,EMPLOYED,1,HIGH,MEDIUM,false,false,false,HIGH_VALUE,0.7823,0.3866,0.2115,0.5318,0.6964,0.3676
CUST_00004892,SRC_CUST_00004892,Matthieu,Le Roux,1966-10-25,M,matthieu.le roux.4892@example.retainflow,+33698948907,GEO_OCC_TOULOUSE_31000,AGY_008,2021-10-26,CH_BRANCH,CH_EMAIL,RETIRED,1,UPPER_MID,MEDIUM,true,false,true,PRICE_SENSITIVE,0.448,0.7917,0.7369,0.6158,0.504,0.769
CUST_00004893,SRC_CUST_00004893,Matthieu,Gilbert,1972-06-25,M,matthieu.gilbert.4893@example.retainflow,+33633099452,GEO_RURAL_CANTAL_15000,AGY_024,2025-08-14,CH_CALL_CENTER,CH_EMAIL,EMPLOYED,1,LOW,MEDIUM,false,true,true,LOW_ENGAGEMENT,0.4171,0.5734,0.6722,0.4355,1.0,0.0841
CUST_00004894,SRC_CUST_00004894,Étienne,Garcia,1975-07-09,M,étienne.garcia.4894@example.retainflow,+33602927458,GEO_IDF_SAINT_DENIS_93200,AGY_003,2023-09-29,CH_WEB,CH_MOBILE,EMPLOYED,1,MID,HIGH,true,false,false,LOW_ENGAGEMENT,0.6545,0.2096,0.601,0.5651,0.5481,0.7786
CUST_00004895,SRC_CUST_00004895,Camille,Marion,1989-09-05,F,camille.marion.4895@example.retainflow,+33606899721,GEO_COR_AJACCIO_20000,AGY_022,2023-12-01,CH_CALL_CENTER,CH_EMAIL,STUDENT,5,LOWER_MID,MEDIUM,false,false,false,FAMILY_PROTECTOR,0.4365,0.4996,0.4812,0.5658,0.3254,0.3097
CUST_00004896,SRC_CUST_00004896,Diane,Renard,1972-09-14,F,diane.renard.4896@example.retainflow,+33677451197,GEO_NOR_ROUEN_76000,AGY_019,2023-09-06,CH_WEB,CH_WEB,EMPLOYED,1,LOW,LOW,true,false,false,LOW_ENGAGEMENT,0.5008,0.4052,0.4545,0.299,0.5462,0.196
CUST_00004897,SRC_CUST_00004897,Agnès,Brunet,1962-11-17,F,agnès.brunet.4897@example.retainflow,+33729161666,GEO_PACA_NICE_06000,AGY_007,2024-09-30,CH_WEB,CH_EMAIL,EMPLOYED,2,LOWER_MID,MEDIUM,true,false,true,LOW_ENGAGEMENT,0.4031,0.5826,0.5636,0.4625,0.5658,0.4998
CUST_00004898,SRC_CUST_00004898,Stéphane,Robin,1969-10-18,M,stéphane.robin.4898@example.retainflow,+33648260222,GEO_BRE_RENNES_35000,AGY_014,2025-09-05,CH_WEB,CH_MOBILE,EMPLOYED,4,LOWER_MID,HIGH,true,false,false,FAMILY_PROTECTOR,0.3784,0.6425,0.4096,0.5299,0.9879,0.5627
CUST_00004899,SRC_CUST_00004899,Bertrand,Foucher,1999-07-08,M,bertrand.foucher.4899@example.retainflow,+33754970636,GEO_BRE_BREST_29200,AGY_015,2021-07-02,CH_BROKER,CH_EMAIL,EMPLOYED,3,LOWER_MID,MEDIUM,false,false,false,DIGITAL_FIRST,0.1855,0.3773,0.5313,0.8135,0.5779,0.3605
CUST_00004900,SRC_CUST_00004900,Joseph,Alves,1981-08-26,M,joseph.alves.4900@example.retainflow,+33780131194,GEO_OCC_TOULOUSE_31000,AGY_008,2021-02-05,CH_CALL_CENTER,CH_EMAIL,EMPLOYED,3,UPPER_MID,MEDIUM,false,false,false,FAMILY_PROTECTOR,0.206,0.0777,0.4715,0.1768,0.876,0.1896
CUST_00004901,SRC_CUST_00004901,Brigitte,Allain,1966-01-16,F,brigitte.allain.4901@example.retainflow,,GEO_BRE_RENNES_35000,AGY_014,2025-05-28,CH_BROKER,CH_MOBILE,EMPLOYED,4,UPPER_MID,HIGH,true,true,true,LOW_ENGAGEMENT,0.3403,0.4179,0.7448,0.5433,0.4595,0.0885
CUST_00004902,SRC_CUST_00004902,Théophile,Cohen,1982-10-06,M,théophile.cohen.4902@example.retainflow,+33754782597,GEO_RURAL_CREUSE_23000,AGY_023,2025-07-26,CH_BRANCH,CH_BRANCH,UNEMPLOYED,3,LOWER_MID,LOW,true,false,true,FAMILY_PROTECTOR,0.8579,0.5719,0.4275,0.5605,0.6133,0.3825
CUST_00004903,SRC_CUST_00004903,Véronique,Fournier,1999-03-05,F,véronique.fournier.4903@example.retainflow,+33664873849,GEO_HDF_LILLE_59000,AGY_012,2023-01-24,CH_WEB,CH_MOBILE,EMPLOYED,4,LOW,HIGH,true,true,false,LOW_ENGAGEMENT,0.1248,0.2446,0.1142,0.5018,0.5251,0.2017
CUST_00004904,SRC_CUST_00004904,Frédéric,Mallet,1978-10-14,M,frédéric.mallet.4904@example.retainflow,+33649776564,GEO_PDL_NANTES_44000,AGY_016,2024-12-21,CH_WEB,CH_MOBILE,EMPLOYED,3,UPPER_MID,HIGH,true,true,false,PRICE_SENSITIVE,0.3449,0.771,0.5437,0.9976,0.6536,0.2905
CUST_00004905,SRC_CUST_00004905,Adélaïde,Lefèvre,1966-05-10,F,adélaïde.lefèvre.4905@example.retainflow,+33751901957,GEO_PACA_NICE_06000,AGY_007,2023-03-22,CH_MOBILE,CH_EMAIL,EMPLOYED,3,MID,MEDIUM,false,false,false,PRICE_SENSITIVE,0.7967,0.7536,0.481,0.4355,0.4924,0.6287
CUST_00004906,SRC_CUST_00004906,Roland,Lecomte,1956-06-11,M,roland.lecomte.4906@example.retainflow,+33701095634,GEO_NAQ_BORDEAUX_33000,AGY_010,2020-08-30,CH_BROKER,CH_EMAIL,RETIRED,3,LOW,MEDIUM,false,true,true,LOW_ENGAGEMENT,0.7037,0.438,1.0,0.6797,0.6874,0.3842
CUST_00004907,SRC_CUST_00004907,Nathalie,Garcia,1967-02-11,F,nathalie.garcia.4907@example.retainflow,+33666979442,GEO_RURAL_CREUSE_23000,AGY_023,2021-05-13,CH_BRANCH,CH_EMAIL,RETIRED,2,MID,MEDIUM,false,true,true,LOW_ENGAGEMENT,0.7157,0.1927,0.34,0.3068,0.6118,0.2068
CUST_00004908,SRC_CUST_00004908,Odette,Bodin,1985-05-13,F,odette.bodin.4908@example.retainflow,+33769771014,GEO_OCC_TOULOUSE_31000,AGY_008,2022-09-12,CH_MOBILE,CH_EMAIL,EMPLOYED,2,UPPER_MID,MEDIUM,true,false,false,DIGITAL_FIRST,0.7088,0.6318,0.3353,0.818,0.1903,0.491
CUST_00004909,SRC_CUST_00004909,Virginie,Leclercq,1999-12-09,F,virginie.leclercq.4909@example.retainflow,+33600966032,GEO_HDF_AMIENS_80000,AGY_013,2023-09-18,CH_BRANCH,CH_EMAIL,EMPLOYED,3,LOWER_MID,MEDIUM,true,false,true,LOW_ENGAGEMENT,0.6609,0.3788,0.213,0.1249,0.1869,0.5062
CUST_00004910,SRC_CUST_00004910,Marguerite,Legrand,1979-11-02,F,marguerite.legrand.4910@example.retainflow,+33761801956,GEO_NOR_ROUEN_76000,AGY_019,2020-11-05,CH_MOBILE,CH_EMAIL,EMPLOYED,3,LOW,MEDIUM,false,true,true,PRICE_SENSITIVE,0.5704,0.8084,0.6836,0.5893,0.6767,0.207
CUST_00004911,SRC_CUST_00004911,Olivier,Leblanc,1973-09-01,M,olivier.leblanc.4911@example.retainflow,+33610174060,GEO_ARA_GRENOBLE_38000,AGY_005,2023-11-11,CH_WEB,CH_MOBILE,EMPLOYED,2,LOWER_MID,HIGH,true,false,true,LOW_ENGAGEMENT,0.5195,0.4186,0.6674,0.2922,0.7012,0.3176
CUST_00004912,SRC_CUST_00004912,Alex,Merle,1992-03-11,F,alex.merle.4912@example.retainflow,+33638568514,GEO_COR_AJACCIO_20000,AGY_022,2020-04-16,CH_BROKER,CH_EMAIL,RETIRED,2,LOW,MEDIUM,true,false,false,PRICE_SENSITIVE,0.4937,0.8364,0.2474,0.8678,0.7712,0.7091
CUST_00004913,SRC_CUST_00004913,Adèle,Loiseau,1993-06-01,F,adèle.loiseau.4913@example.retainflow,+33759592010,GEO_NAQ_BORDEAUX_33000,AGY_010,2025-06-29,CH_MOBILE,CH_EMAIL,EMPLOYED,4,MID,MEDIUM,true,false,false,PRICE_SENSITIVE,0.8598,0.8972,0.0266,0.0366,0.4959,0.4605
CUST_00004914,SRC_CUST_00004914,Jérôme,Gérard,1981-08-21,M,jérôme.gérard.4914@example.retainflow,+33767266387,GEO_NAQ_LIMOGES_87000,AGY_011,2020-01-16,CH_WEB,CH_MOBILE,UNEMPLOYED,1,MID,HIGH,true,true,false,LOW_ENGAGEMENT,0.606,0.2328,0.5779,0.6227,0.4048,0.4518
CUST_00004915,SRC_CUST_00004915,Patricia,Charpentier,2001-02-10,F,patricia.charpentier.4915@example.retainflow,+33668546838,GEO_CVL_TOURS_37000,AGY_020,2023-04-06,CH_BROKER,CH_MOBILE,EMPLOYED,2,UPPER_MID,HIGH,true,false,true,DIGITAL_FIRST,0.4018,0.6568,0.2616,0.8824,0.871,0.3562
CUST_00004916,SRC_CUST_00004916,Jeanne,Mathieu,1970-11-17,F,jeanne.mathieu.4916@example.retainflow,+33794590848,GEO_IDF_SAINT_DENIS_93200,AGY_003,2024-11-22,CH_CALL_CENTER,CH_EMAIL,EMPLOYED,1,UPPER_MID,MEDIUM,false,true,true,HIGH_VALUE,0.4696,0.4418,0.4856,0.3975,0.6502,0.3195
CUST_00004917,SRC_CUST_00004917,Tristan,Weber,1962-04-13,M,tristan.weber.4917@example.retainflow,+33625280798,GEO_OCC_MONTPELLIER_34000,AGY_009,2023-08-19,CH_BRANCH,CH_EMAIL,EMPLOYED,4,UPPER_MID,MEDIUM,true,false,false,HIGH_VALUE,0.5069,0.5759,0.9699,0.1633,1.0,0.402
CUST_00004918,SRC_CUST_00004918,Louis,Marques,1966-07-25,M,louis.marques.4918@example.retainflow,+33698061691,GEO_OCC_TOULOUSE_31000,AGY_008,2022-11-24,CH_BROKER,CH_EMAIL,RETIRED,2,LOWER_MID,MEDIUM,true,false,false,PRICE_SENSITIVE,0.1675,0.8095,0.9227,0.4279,0.61,0.382
CUST_00004919,SRC_CUST_00004919,Roland,Mendès,1968-08-08,M,roland.mendès.4919@example.retainflow,+33658719641,GEO_BRE_BREST_29200,AGY_015,2024-05-15,CH_BROKER,CH_MOBILE,EMPLOYED,3,MID,HIGH,false,true,false,FAMILY_PROTECTOR,0.4803,0.6253,0.7361,0.3004,0.5791,0.5055
CUST_00004920,SRC_CUST_00004920,Victor,Sanchez,1979-02-23,M,victor.sanchez.4920@example.retainflow,+33667766428,GEO_COR_AJACCIO_20000,AGY_022,2023-03-29,CH_WEB,CH_EMAIL,RETIRED,1,MID,MEDIUM,false,false,true,LOW_ENGAGEMENT,0.4044,0.416,0.5078,0.5642,0.7625,0.5391
CUST_00004921,SRC_CUST_00004921,Mathilde,Thomas,1979-10-10,F,mathilde.thomas.4921@example.retainflow,+33603029210,GEO_OCC_MONTPELLIER_34000,AGY_009,2020-12-23,CH_WEB,CH_MOBILE,EMPLOYED,3,LOW,HIGH,true,true,true,PRICE_SENSITIVE,0.1342,0.7431,0.6274,0.8148,0.5978,0.3065
CUST_00004922,SRC_CUST_00004922,Laurent,Evrard,1968-07-27,M,laurent.evrard.4922@example.retainflow,+33614850631,GEO_PACA_NICE_06000,AGY_007,2023-08-01,CH_CALL_CENTER,CH_MOBILE,EMPLOYED,2,HIGH,HIGH,true,true,true,LOW_ENGAGEMENT,0.445,0.4341,0.4868,0.4602,0.239,0.2113
CUST_00004923,SRC_CUST_00004923,Lucy,Gilbert,1940-06-20,F,lucy.gilbert.4923@example.retainflow,+33699100336,GEO_NAQ_LIMOGES_87000,AGY_011,2022-02-14,CH_BRANCH,CH_EMAIL,RETIRED,5,MID,MEDIUM,false,true,true,LOW_ENGAGEMENT,0.7312,0.1329,0.5347,0.2626,0.6154,0.3085
CUST_00004924,SRC_CUST_00004924,Noémi,Chevalier,1957-07-10,F,noémi.chevalier.4924@example.retainflow,+33683830960,GEO_ARA_LYON_69003,AGY_004,2020-09-06,CH_BROKER,CH_EMAIL,RETIRED,3,LOWER_MID,MEDIUM,true,false,false,LOW_ENGAGEMENT,0.2344,0.4239,0.9695,0.2571,0.7559,0.0508
CUST_00004925,SRC_CUST_00004925,Olivie,Torres,1990-03-07,F,olivie.torres.4925@example.retainflow,+33739150946,GEO_IDF_BOULOGNE_92100,AGY_002,2024-01-10,CH_MOBILE,CH_EMAIL,EMPLOYED,4,LOWER_MID,MEDIUM,false,false,false,FAMILY_PROTECTOR,0.6436,0.6553,0.4525,0.5265,0.6952,0.3609
CUST_00004926,SRC_CUST_00004926,David,Denis,1985-11-01,M,david.denis.4926@example.retainflow,+33788215996,GEO_PACA_MARSEILLE_13008,AGY_006,2023-10-09,CH_BRANCH,CH_EMAIL,EMPLOYED,3,LOW,MEDIUM,true,true,true,FAMILY_PROTECTOR,0.2034,0.4525,0.6066,0.6644,0.4524,0.4107
CUST_00004927,SRC_CUST_00004927,Suzanne,Leduc,2000-02-07,F,suzanne.leduc.4927@example.retainflow,+33681660647,GEO_IDF_SAINT_DENIS_93200,AGY_003,2024-12-27,CH_WEB,CH_EMAIL,UNEMPLOYED,1,HIGH,MEDIUM,true,false,true,LOW_ENGAGEMENT,0.5315,0.3931,0.8637,0.4871,0.3363,0.2373
CUST_00004928,SRC_CUST_00004928,Frédérique,Barbe,1967-03-01,F,frédérique.barbe.4928@example.retainflow,+33643603780,GEO_NAQ_BORDEAUX_33000,AGY_010,2024-04-19,CH_MOBILE,CH_EMAIL,EMPLOYED,4,MID,MEDIUM,true,false,true,DIGITAL_FIRST,0.8037,0.2088,0.3571,0.7293,0.4704,0.6131
CUST_00004929,SRC_CUST_00004929,Adrien,Becker,2008-12-26,M,adrien.becker.4929@example.retainflow,+33736937350,GEO_PDL_NANTES_44000,AGY_016,2025-08-03,CH_PARTNER,CH_MOBILE,EMPLOYED,3,LOWER_MID,HIGH,true,false,true,PRICE_SENSITIVE,0.3977,0.7869,0.633,0.5871,0.0563,0.503
CUST_00004930,SRC_CUST_00004930,Marcelle,Cordier,1988-05-05,F,marcelle.cordier.4930@example.retainflow,,GEO_NAQ_BORDEAUX_33000,AGY_010,2024-12-23,CH_WEB,CH_EMAIL,EMPLOYED,1,LOW,MEDIUM,true,false,true,LOW_ENGAGEMENT,0.6281,0.541,0.342,0.3509,0.9746,0.3274
CUST_00004931,SRC_CUST_00004931,Rémy,Labbé,1990-01-25,M,rémy.labbé.4931@example.retainflow,+33766024508,GEO_OCC_MONTPELLIER_34000,AGY_009,2023-02-14,CH_BROKER,CH_EMAIL,EMPLOYED,2,LOWER_MID,MEDIUM,true,true,true,DIGITAL_FIRST,0.4958,0.6168,0.4219,0.7532,0.8854,0.1453
CUST_00004932,SRC_CUST_00004932,Eugène,De Oliveira,1958-02-15,M,eugène.de oliveira.4932@example.retainflow,+33721906708,GEO_IDF_SAINT_DENIS_93200,AGY_003,2025-01-01,CH_PARTNER,CH_EMAIL,UNEMPLOYED,1,LOWER_MID,MEDIUM,true,false,true,PRICE_SENSITIVE,0.2961,0.8176,0.4301,0.2172,0.6788,0.7553
CUST_00004933,SRC_CUST_00004933,Mathilde,Maury,1966-07-23,F,mathilde.maury.4933@example.retainflow,+33714819757,GEO_NAQ_LIMOGES_87000,AGY_011,2025-05-22,CH_CALL_CENTER,CH_CALL_CENTER,SELF_EMPLOYED,3,LOW,LOW,true,false,true,LOW_ENGAGEMENT,0.7506,0.4009,0.7037,0.214,0.5406,0.5607
CUST_00004934,SRC_CUST_00004934,Laurence,Mendès,1994-01-06,F,laurence.mendès.4934@example.retainflow,+33698587952,GEO_HDF_AMIENS_80000,AGY_013,2022-02-19,CH_CALL_CENTER,CH_EMAIL,EMPLOYED,3,UPPER_MID,MEDIUM,false,true,true,FAMILY_PROTECTOR,0.9358,0.1631,0.2294,0.2806,0.441,0.3332
CUST_00004935,SRC_CUST_00004935,Olivier,Fontaine,1987-08-04,M,olivier.fontaine.4935@example.retainflow,+33693932503,GEO_PDL_NANTES_44000,AGY_016,2023-01-11,CH_BROKER,CH_MOBILE,STUDENT,2,UPPER_MID,HIGH,true,true,false,DIGITAL_FIRST,0.4866,0.3571,0.1124,0.8808,0.291,0.4617
CUST_00004936,SRC_CUST_00004936,David,Pichon,1970-07-13,M,david.pichon.4936@example.retainflow,+33654361017,GEO_GE_STRASBOURG_67000,AGY_017,2020-12-06,CH_WEB,CH_MOBILE,STUDENT,1,HIGH,HIGH,true,false,false,DIGITAL_FIRST,0.3065,0.5439,0.072,0.8892,0.7687,0.3805
